name,website,term,count,time,term_snippets
kroger,https://www.kroger.com/hc/help/faqs,customer,2,2020-09-03T19:24:47, community rewards--sep--honoring our heroes--sep--sustainability--sep--request a donation--sep--customer service--sep--help--sep--faqs--sep--contact us--sep--customer comments--sep--digital coupons 
kroger,https://www.kroger.com/i/coronavirus-update,NaN,NaN,2020-09-01T13:35:04,NaN
kroger,https://www.kroger.com/i/coronavirus-update,health,6,2020-09-01T13:35:04," and electronics--sep--cleaning and household--sep--health and wellness--sep--vitamins and supplements--sep--personal 
 meyer jewelers--sep--savings--sep--planning--sep--our brands--sep--discover--sep--pharmacy and health--sep--payments and services--sep--search--sep--clear--sep--ship to--sep-- --sep--95050--sep-- 
 in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often 
 --sep--giving back to our communities--sep--learn more--sep--how we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and 
 with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by downloading our app today. "
kroger,https://www.kroger.com/i/coronavirus-update,safety,6,2020-09-01T13:35:04," --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you 
 --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe 
 the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by downloading our app today. --sep-- "
kroger,https://www.kroger.com/i/coronavirus-update,mask,1,2020-09-01T13:35:04," in--sep--popular--sep--digital coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,safest,1,2020-09-01T13:35:04," we’ll be updating this page often to keep you informed about everything we’re doing to provide the safest, most convenient shopping experience possible.--sep--how we're making shopping safe, easy & "
kroger,https://www.kroger.com/i/coronavirus-update,low-contact,3,2020-09-01T13:35:04," is our top priority. plus, --sep--check out tips--sep-- for safe grocery shopping.--sep--more low-contact shopping options--sep--beyond our core ways to shop, the app also helps you shop more safely, with 
 --sep--shop & check out from your phone--sep--learn more--sep-- --sep-- --sep-- --sep--low-contact payment with the app--sep-- --sep--learn more--sep-- --sep-- --sep-- download coupons with the 
 --sep--shop & check out from your phone--sep--learn more--sep-- --sep-- --sep-- --sep--low-contact payment with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information "
kroger,https://www.kroger.com/i/coronavirus-update,sanitize,1,2020-09-01T13:35:04," coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,virus,1,2020-09-01T13:35:04, - coronavirus 
kroger,https://www.kroger.com/i/coronavirus-update,well-being,2,2020-09-01T13:35:04," --sep-- --sep-- --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 --sep-- --sep-- --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn "
kroger,https://www.kroger.com/i/coronavirus-update,sanitizer,1,2020-09-01T13:35:04," coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,delivery ,1,2020-09-01T13:35:04,
kroger,https://www.kroger.com/i/coronavirus-update,masks,1,2020-09-01T13:35:04," in--sep--popular--sep--digital coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,health and safety,2,2020-09-01T13:35:04," to--sep-- --sep--95050--sep-- --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you 
 more--sep--how we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe "
kroger,https://www.kroger.com/i/coronavirus-update,priority,2,2020-09-01T13:35:04," this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you informed about everything we’re doing to provide the 
 this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe grocery shopping.--sep--more low-contact shopping "
kroger,https://www.kroger.com/i/coronavirus-update,test,1,2020-09-01T13:35:04," payment with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by "
kroger,https://www.kroger.com/i/coronavirus-update,coronavirus,1,2020-09-01T13:35:04, - coronavirus 
kroger,https://www.kroger.com/i/coronavirus-update,customer,4,2020-09-01T13:35:04," --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you informed about 
 your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe grocery 
 community rewards--sep--honoring our heroes--sep--sustainability--sep--request a donation--sep--customer service--sep--help--sep--faqs--sep--contact us--sep--customer comments--sep--digital coupons "
kroger,https://www.fredmeyerjewelers.com/,NaN,NaN,2020-09-03T19:39:49,NaN
kroger,https://www.fredmeyerjewelers.com/,covid,1,2020-09-03T19:39:49, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful 
kroger,https://www.fredmeyerjewelers.com/,covid-19,1,2020-09-03T19:39:49, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful faqs--sep-- 
kroger,https://www.fredmeyerjewelers.com/,customer,1,2020-09-03T19:39:49,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,NaN,NaN,2020-09-03T13:40:19,NaN
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,vaccine,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,health,6,2020-09-03T13:40:19, health 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,safety,1,2020-09-03T13:40:19, safety & disposal 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid,6,2020-09-03T13:40:19," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19,6,2020-09-03T13:40:19," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19 testing,3,2020-09-03T13:40:19," testing near me | covid-19 testing | rite 
                                covid-19 testing "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing site,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,virus,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,return policy,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,compliance,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,high,10,2020-09-03T13:40:19," highway 
 us highway 
 highway 
 south highway "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,test,5,2020-09-03T13:40:19," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing,5,2020-09-03T13:40:19," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,coronavirus,1,2020-09-03T13:40:19,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,shields,1,2020-09-03T13:40:19, west shields 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,customer,1,2020-09-03T13:40:19, --sep--customer 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,NaN,NaN,2020-09-06T08:33:38,NaN
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,vaccine,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,health,6,2020-09-06T08:33:38, health 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,safety,1,2020-09-06T08:33:38, safety & disposal 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid,6,2020-09-06T08:33:38," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19,6,2020-09-06T08:33:38," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19 testing,3,2020-09-06T08:33:38," testing near me | covid-19 testing | rite 
                                covid-19 testing "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing site,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,virus,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,return policy,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,compliance,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,high,10,2020-09-06T08:33:38," highway 
 us highway 
 highway 
 south highway "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,test,5,2020-09-06T08:33:38," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing,5,2020-09-06T08:33:38," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,coronavirus,1,2020-09-06T08:33:38,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,shields,1,2020-09-06T08:33:38, west shields 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,customer,1,2020-09-06T08:33:38, --sep--customer 
riteaid,https://www.riteaid.com/,NaN,NaN,2020-09-03T01:58:40,NaN
riteaid,https://www.riteaid.com/,vaccine,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,health,6,2020-09-03T01:58:40, health 
riteaid,https://www.riteaid.com/,safety,1,2020-09-03T01:58:40, safety & disposal 
riteaid,https://www.riteaid.com/,covid,2,2020-09-03T01:58:40,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19,2,2020-09-03T01:58:40,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19 testing,2,2020-09-03T01:58:40,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,sanitize,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,return policy,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,bonus,3,2020-09-03T01:58:40," $10 bonuscash when 
 $5 bonuscash when you spend $20 on "
riteaid,https://www.riteaid.com/,sanitizer,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,bonus,3,2020-09-03T01:58:40," $10 bonuscash when 
 $5 bonuscash when you spend $20 on "
riteaid,https://www.riteaid.com/,compliance,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,test,2,2020-09-03T01:58:40,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,testing,2,2020-09-03T01:58:40,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-03T01:58:40,
riteaid,https://www.riteaid.com/,customer,3,2020-09-03T01:58:40, --sep--customer 
riteaid,https://www.riteaid.com/,NaN,NaN,2020-09-02T19:55:14,NaN
riteaid,https://www.riteaid.com/,vaccine,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,health,6,2020-09-02T19:55:14, health 
riteaid,https://www.riteaid.com/,safety,1,2020-09-02T19:55:14, safety & disposal 
riteaid,https://www.riteaid.com/,covid,2,2020-09-02T19:55:14,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19,2,2020-09-02T19:55:14,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19 testing,2,2020-09-02T19:55:14,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,sanitize,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,return policy,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,bonus,3,2020-09-02T19:55:14," $10 bonuscash when 
 $5 bonuscash when you spend $20 on "
riteaid,https://www.riteaid.com/,sanitizer,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,bonus,3,2020-09-02T19:55:14," $10 bonuscash when 
 $5 bonuscash when you spend $20 on "
riteaid,https://www.riteaid.com/,compliance,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,test,2,2020-09-02T19:55:14,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,testing,2,2020-09-02T19:55:14,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-02T19:55:14,
riteaid,https://www.riteaid.com/,customer,3,2020-09-02T19:55:14, --sep--customer 
homedepot,https://www.homedepot.com/c/customer_service,NaN,NaN,2020-09-01T14:49:08,NaN
homedepot,https://www.homedepot.com/c/customer_service,regulations,1,2020-09-01T14:49:08,
homedepot,https://www.homedepot.com/c/customer_service,guidance,9,2020-09-01T14:49:08," guidance on covid-19 for general 
 centers for disease control and prevention (cdc) has set up a site with the latest information and guidance about the coronavirus.  
 guidance on covid-19 for 
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help workplaces prepare and respond to 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 guidance on preparing workplaces for "
homedepot,https://www.homedepot.com/c/customer_service,health,6,2020-09-01T14:49:08," thermometers have been given to associates in stores and distribution centers so they can perform health checks before reporting to work each day. in addition, we limit the number of customers allowed 
 donations – we’ve donated millions of dollars in personal protective equipment (ppe) to hospitals, healthcare providers and first responders. due to these donations, ppe items may be unavailable in stores 
 prioritization & availability – while prioritizing shipments of essential supplies to healthcare providers, our supply chain team is focused on restocking inventory safely and 
 up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
 occupational safety and health administration (osha) provides information on identifying risk levels in workplace settings, "
homedepot,https://www.homedepot.com/c/customer_service,safety,3,2020-09-01T14:49:08," changes & safety 
 occupational safety and health administration (osha) provides information on identifying risk levels in workplace "
