name,website,term,count,time,term_snippets
kroger,https://www.kroger.com/d/flu,covid,1,2020-09-10T23:49:22," it is more important than ever to get a flu vaccine. the flu vaccine will not protect against covid-19, but it will reduce the risk of flu illness, hospitalization and death, thereby helping conserve "
kroger,https://www.kroger.com/d/flu,covid-19,1,2020-09-10T23:49:22," it is more important than ever to get a flu vaccine. the flu vaccine will not protect against covid-19, but it will reduce the risk of flu illness, hospitalization and death, thereby helping conserve "
kroger,https://www.kroger.com/d/flu,higher risk,1,2020-09-10T23:49:22," important?--sep--older people, young children and people with certain health conditions are at higher risk for serious flu complications. if you do get the flu, being vaccinated may help reduce the severity "
kroger,https://www.kroger.com/d/flu,cdc,2,2020-09-10T23:49:22," questions were created following guidance from the centers for disease control and prevention (cdc).--sep--what is the flu?--sep--influenza, better known simply as the flu, is a contagious 
 are ideal months to get your flu shot.--sep--what types of flu vaccines are available?--sep--the cdc recommends injectable influenza vaccines. there is no preference for one flu vaccine over another "
kroger,https://www.kroger.com/d/flu,centers for disease control,1,2020-09-10T23:49:22," details. --sep--the following frequently asked questions were created following guidance from the centers for disease control and prevention (cdc).--sep--what is the flu?--sep--influenza, better known simply as the flu, is a "
kroger,https://www.kroger.com/d/flu,following guidance,1,2020-09-10T23:49:22," may apply. see pharmacy for details. --sep--the following frequently asked questions were created following guidance from the centers for disease control and prevention (cdc).--sep--what is the flu?--sep--influenza, "
kroger,https://www.kroger.com/d/flu,sanitize,1,2020-09-10T23:49:22," coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--game day--sep--fall "
kroger,https://www.kroger.com/d/flu,sick,1,2020-09-10T23:49:22," you know getting the right vaccinations can help minimize the chances of getting sick? if you do get the flu, being vaccinated may help reduce the severity of symptoms and risk for "
kroger,https://www.kroger.com/d/flu,virus,2,2020-09-10T23:49:22," flu?--sep--influenza, better known simply as the flu, is a contagious respiratory illness caused by viruses that infect the nose, throat and sometimes the lungs. it can cause mild to severe illness and, at 
 appropriate.--sep--can i get the flu from a flu shot?--sep--no. the flu shot contains inactivated virus, so you cannot get the flu from the vaccine.--sep--explore other vaccines--sep-- --sep-- --sep-- "
kroger,https://www.kroger.com/d/flu,symptoms,2,2020-09-10T23:49:22," chances of getting sick? if you do get the flu, being vaccinated may help reduce the severity of symptoms and risk for complications.--sep--plus, check out the wide range of vaccinations we offer, 
 serious flu complications. if you do get the flu, being vaccinated may help reduce the severity of symptoms and risk for complications. this flu season, it is more important than ever to get a flu vaccine. "
kroger,https://www.kroger.com/d/flu,sanitizer,1,2020-09-10T23:49:22," coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--game day--sep--fall "
kroger,https://www.kroger.com/d/flu,masks,1,2020-09-10T23:49:22," in--sep--popular--sep--digital coupons--sep--weekly ad--sep--buy 5 or more, save $1 each--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--game day--sep--fall "
kroger,https://www.kroger.com/d/flu,priority,1,2020-09-10T23:49:22," we offer, conveniently available at a pharmacy near you.--sep--your health & safety is our priority--sep-- it's more important than ever to make sure you're up to date on your vaccines. easily "
kroger,https://www.kroger.com/d/flu,high,1,2020-09-10T23:49:22," important?--sep--older people, young children and people with certain health conditions are at higher risk for serious flu complications. if you do get the flu, being vaccinated may help reduce the "
kroger,https://www.kroger.com/d/flu,flu vaccine,11,2020-09-10T23:49:22," illness and, at times, can even lead to death. the best way to prevent the flu is by getting a flu vaccine each year.--sep--why is getting a flu vaccine important?--sep--older people, young children and 
 of symptoms and risk for complications. this flu season, it is more important than ever to get a flu vaccine. the flu vaccine will not protect against covid-19, but it will reduce the risk of flu illness, 
 death, thereby helping conserve potentially scarce healthcare resources.--sep--who should get the flu vaccine?--sep--people age 6 months and older are eligible to receive an annual seasonal flu vaccine, with 
 that include those with allergies. talk to your licensed healthcare provider to learn which type of flu vaccine is right for you.--sep--how often should i get the flu vaccine?--sep--getting the seasonal flu 
 it to others. september and october are ideal months to get your flu shot.--sep--what types of flu vaccines are available?--sep--the cdc recommends injectable influenza vaccines. there is no preference for 
 flu vaccine over another as long as the vaccine is licensed and age appropriate.--sep--can i get the flu from a "
kroger,https://www.kroger.com/d/flu,vaccination,3,2020-09-10T23:49:22," to--sep-- --sep--95050--sep-- --sep--sign in--sep--cart--sep--did you know getting the right vaccinations can help minimize the chances of getting sick? if you do get the flu, being vaccinated may help 
 the severity of symptoms and risk for complications.--sep--plus, check out the wide range of vaccinations we offer, conveniently available at a pharmacy near you.--sep--your health & safety is our "
kroger,https://www.kroger.com/d/flu,prevention,1,2020-09-10T23:49:22," frequently asked questions were created following guidance from the centers for disease control and prevention (cdc).--sep--what is the flu?--sep--influenza, better known simply as the flu, is a contagious "
kroger,https://www.kroger.com/d/flu,symptoms,2,2020-09-10T23:49:22," chances of getting sick? if you do get the flu, being vaccinated may help reduce the severity of symptoms and risk for complications.--sep--plus, check out the wide range of vaccinations we offer, 
 serious flu complications. if you do get the flu, being vaccinated may help reduce the severity of symptoms and risk for complications. this flu season, it is more important than ever to get a flu vaccine. "
kroger,https://www.kroger.com/d/flu,customer,2,2020-09-10T23:49:22, community rewards--sep--honoring our heroes--sep--sustainability--sep--request a donation--sep--customer service--sep--help--sep--faqs--sep--contact us--sep--customer comments--sep--digital coupons 
kroger,https://www.kroger.com/i/coronavirus-update,NaN,NaN,2020-09-04T07:29:04,NaN
kroger,https://www.kroger.com/i/coronavirus-update,health,6,2020-09-04T07:29:04," and electronics--sep--cleaning and household--sep--health and wellness--sep--vitamins and supplements--sep--personal 
 meyer jewelers--sep--savings--sep--planning--sep--our brands--sep--discover--sep--pharmacy and health--sep--payments and services--sep--search--sep--clear--sep--ship to--sep-- --sep--95050--sep-- 
 in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often 
 --sep--giving back to our communities--sep--learn more--sep--how we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and 
 with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by downloading our app today. "
kroger,https://www.kroger.com/i/coronavirus-update,safety,6,2020-09-04T07:29:04," --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you 
 --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe 
 the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by downloading our app today. --sep-- "
kroger,https://www.kroger.com/i/coronavirus-update,mask,1,2020-09-04T07:29:04," cards--sep--sign in--sep--popular--sep--digital coupons--sep--weekly ad--sep--labor day--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,safest,1,2020-09-04T07:29:04," we’ll be updating this page often to keep you informed about everything we’re doing to provide the safest, most convenient shopping experience possible.--sep--how we're making shopping safe, easy & "
kroger,https://www.kroger.com/i/coronavirus-update,low-contact,3,2020-09-04T07:29:04," is our top priority. plus, --sep--check out tips--sep-- for safe grocery shopping.--sep--more low-contact shopping options--sep--beyond our core ways to shop, the app also helps you shop more safely, with 
 --sep--shop & check out from your phone--sep--learn more--sep-- --sep-- --sep-- --sep--low-contact payment with the app--sep-- --sep--learn more--sep-- --sep-- --sep-- download coupons with the 
 --sep--shop & check out from your phone--sep--learn more--sep-- --sep-- --sep-- --sep--low-contact payment with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information "
kroger,https://www.kroger.com/i/coronavirus-update,sanitize,1,2020-09-04T07:29:04," in--sep--popular--sep--digital coupons--sep--weekly ad--sep--labor day--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,virus,1,2020-09-04T07:29:04, - coronavirus 
kroger,https://www.kroger.com/i/coronavirus-update,well-being,2,2020-09-04T07:29:04," --sep-- --sep-- --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn 
 --sep-- --sep-- --sep--store information--sep--learn more--sep-- --sep-- --sep-- --sep--associate well-being & safety--sep--learn more--sep-- --sep-- --sep-- --sep--giving back to our communities--sep--learn "
kroger,https://www.kroger.com/i/coronavirus-update,sanitizer,1,2020-09-04T07:29:04," in--sep--popular--sep--digital coupons--sep--weekly ad--sep--labor day--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,delivery ,1,2020-09-04T07:29:04,
kroger,https://www.kroger.com/i/coronavirus-update,masks,1,2020-09-04T07:29:04," cards--sep--sign in--sep--popular--sep--digital coupons--sep--weekly ad--sep--labor day--sep--face masks, sanitizers & more--sep--my prescriptions--sep--departments--sep--school essentials--sep--summer "
kroger,https://www.kroger.com/i/coronavirus-update,health and safety,2,2020-09-04T07:29:04," to--sep-- --sep--95050--sep-- --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you 
 more--sep--how we're prioritizing your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe "
kroger,https://www.kroger.com/i/coronavirus-update,priority,2,2020-09-04T07:29:04," this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you informed about everything we’re doing to provide the 
 this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe grocery shopping.--sep--more low-contact shopping "
kroger,https://www.kroger.com/i/coronavirus-update,test,1,2020-09-04T07:29:04," payment with the app--sep-- --sep--learn more--sep--stay informed--sep--get the latest information on health, safety and store updates in our faqs, through email notifications or by "
kroger,https://www.kroger.com/i/coronavirus-update,coronavirus,1,2020-09-04T07:29:04, - coronavirus 
kroger,https://www.kroger.com/i/coronavirus-update,customer,4,2020-09-04T07:29:04," --sep--sign in--sep--cart--sep--during this challenging time, the health and safety of our customers and communities is our top priority. we’ll be updating this page often to keep you informed about 
 your health & safety--sep--during this unprecedented time, the health and safety of our customers and associates is our top priority. plus, --sep--check out tips--sep-- for safe grocery 
 community rewards--sep--honoring our heroes--sep--sustainability--sep--request a donation--sep--customer service--sep--help--sep--faqs--sep--contact us--sep--customer comments--sep--digital coupons "
kroger,https://www.fredmeyerjewelers.com/,NaN,NaN,2020-09-04T19:26:17,NaN
kroger,https://www.fredmeyerjewelers.com/,covid,1,2020-09-04T19:26:17, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful 
kroger,https://www.fredmeyerjewelers.com/,covid-19,1,2020-09-04T19:26:17, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful faqs--sep-- 
kroger,https://www.fredmeyerjewelers.com/,customer,1,2020-09-04T19:26:17,
kroger,https://www.fredmeyerjewelers.com/,NaN,NaN,2020-09-10T20:43:03,NaN
kroger,https://www.fredmeyerjewelers.com/,covid,1,2020-09-10T20:43:03, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful 
kroger,https://www.fredmeyerjewelers.com/,covid-19,1,2020-09-10T20:43:03, --sep-- --sep-- --sep--covid-19: we are available to serve you at all store locations and online. --sep--view helpful faqs--sep-- 
kroger,https://www.fredmeyerjewelers.com/,customer,1,2020-09-10T20:43:03,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,NaN,NaN,2020-09-05T14:02:28,NaN
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,vaccine,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,health,6,2020-09-05T14:02:28, health 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,safety,1,2020-09-05T14:02:28, safety & disposal 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid,6,2020-09-05T14:02:28," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19,6,2020-09-05T14:02:28," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19 testing,3,2020-09-05T14:02:28," testing near me | covid-19 testing | rite 
                                covid-19 testing "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing site,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,virus,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,return policy,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,compliance,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,high,10,2020-09-05T14:02:28," highway 
 us highway 
 highway 
 south highway "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,test,5,2020-09-05T14:02:28," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing,5,2020-09-05T14:02:28," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,coronavirus,1,2020-09-05T14:02:28,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,shields,1,2020-09-05T14:02:28, west shields 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,customer,1,2020-09-05T14:02:28, --sep--customer 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,NaN,NaN,2020-09-10T23:04:55,NaN
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,vaccine,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,health,6,2020-09-10T23:04:55, health 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,safety,1,2020-09-10T23:04:55, safety & disposal 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid,6,2020-09-10T23:04:55," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19,6,2020-09-10T23:04:55," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 aid has partnered with verily and will use its baseline covid-19 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 need more covid-19 information? 
            view rite aid’s covid-19 information "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,covid-19 testing,3,2020-09-10T23:04:55," testing near me | covid-19 testing | rite 
                                covid-19 testing "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing site,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,virus,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,return policy,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,bonus,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,compliance,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,high,10,2020-09-10T23:04:55," highway 
 us highway 
 highway 
 south highway "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,test,5,2020-09-10T23:04:55," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,testing,5,2020-09-10T23:04:55," testing near me | covid-19 testing | rite 
                                covid-19 testing 
 program to provide screening, scheduling, and return of results to participants at rite aid testing 
 testing at select rite aid "
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,coronavirus,1,2020-09-10T23:04:55,
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,shields,1,2020-09-10T23:04:55, west shields 
riteaid,https://www.riteaid.com/pharmacy/services/covid-19-testing,customer,1,2020-09-10T23:04:55, --sep--customer 
riteaid,https://www.riteaid.com/,NaN,NaN,2020-09-10T22:06:58,NaN
riteaid,https://www.riteaid.com/,vaccine,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,health,6,2020-09-10T22:06:58, health 
riteaid,https://www.riteaid.com/,safety,1,2020-09-10T22:06:58, safety & disposal 
riteaid,https://www.riteaid.com/,covid,2,2020-09-10T22:06:58,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19,2,2020-09-10T22:06:58,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19 testing,2,2020-09-10T22:06:58,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,sanitize,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,return policy,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,bonus,2,2020-09-10T22:06:58, $10 bonuscash when you 
riteaid,https://www.riteaid.com/,sanitizer,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,bonus,2,2020-09-10T22:06:58, $10 bonuscash when you 
riteaid,https://www.riteaid.com/,compliance,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,test,2,2020-09-10T22:06:58,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,testing,2,2020-09-10T22:06:58,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-10T22:06:58,
riteaid,https://www.riteaid.com/,customer,2,2020-09-10T22:06:58, --sep--customer 
riteaid,https://www.riteaid.com/,NaN,NaN,2020-09-07T07:36:10,NaN
riteaid,https://www.riteaid.com/,vaccine,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,health,6,2020-09-07T07:36:10, health 
riteaid,https://www.riteaid.com/,safety,1,2020-09-07T07:36:10, safety & disposal 
riteaid,https://www.riteaid.com/,covid,2,2020-09-07T07:36:10,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19,2,2020-09-07T07:36:10,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,covid-19 testing,2,2020-09-07T07:36:10,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,sanitize,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,return policy,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,bonus,2,2020-09-07T07:36:10, $10 bonuscash when you 
riteaid,https://www.riteaid.com/,sanitizer,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,bonus,2,2020-09-07T07:36:10, $10 bonuscash when you 
riteaid,https://www.riteaid.com/,compliance,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,test,2,2020-09-07T07:36:10,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,testing,2,2020-09-07T07:36:10,"                    covid-19 testing available at no cost for anyone 18+ years of age. 
                                          no-cost covid-19 testing for anyone "
riteaid,https://www.riteaid.com/,hand sanitizer,1,2020-09-07T07:36:10,
riteaid,https://www.riteaid.com/,customer,2,2020-09-07T07:36:10, --sep--customer 
homedepot,https://www.homedepot.com/c/customer_service,NaN,NaN,2020-09-02T15:51:27,NaN
homedepot,https://www.homedepot.com/c/customer_service,regulations,1,2020-09-02T15:51:27,
homedepot,https://www.homedepot.com/c/customer_service,guidance,9,2020-09-02T15:51:27," guidance on covid-19 for general 
 centers for disease control and prevention (cdc) has set up a site with the latest information and guidance about the coronavirus.  
 guidance on covid-19 for 
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help workplaces prepare and respond to 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 guidance on preparing workplaces for "
homedepot,https://www.homedepot.com/c/customer_service,health,6,2020-09-02T15:51:27," thermometers have been given to associates in stores and distribution centers so they can perform health checks before reporting to work each day. in addition, we limit the number of customers allowed 
 donations – we’ve donated millions of dollars in personal protective equipment (ppe) to hospitals, healthcare providers and first responders. due to these donations, ppe items may be unavailable in stores 
 prioritization & availability – while prioritizing shipments of essential supplies to healthcare providers, our supply chain team is focused on restocking inventory safely and 
 up to 14 days paid time off for any associate required to be quarantined by a public health authority or the 
 occupational safety and health administration (osha) provides information on identifying risk levels in workplace settings, "
homedepot,https://www.homedepot.com/c/customer_service,safety,3,2020-09-02T15:51:27," changes & safety 
 occupational safety and health administration (osha) provides information on identifying risk levels in workplace "
homedepot,https://www.homedepot.com/c/customer_service,mask,2,2020-09-02T15:51:27," coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks while in stores. small children or those who have a valid medical rationale will not be required 
 wear a mask. thermometers have been given to associates in stores and distribution centers so they can perform "
homedepot,https://www.homedepot.com/c/customer_service,face covering,1,2020-09-02T15:51:27," shields at checkout and service desks throughout our stores and continue to provide non-medical face coverings and gloves to our associates. effective wednesday july 22, customers are required to wear masks "
homedepot,https://www.homedepot.com/c/customer_service,covid,14,2020-09-02T15:51:27," paid time off for any associate who has contracted covid-19 until released by a 
 a number of temporary lending and debt relief programs for small businesses impacted by the covid-19 outbreak.   
 guidance on covid-19 for general 
 guidance on covid-19 for 
 cdc’s covid-19 interim guidance for businesses and employers offers specific information to help workplaces 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 blackwell llp's state-by-state covid-19 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 legal insights, guidance and analysis, plus the latest state-specific covid-19 restrictions and 
 is offering a number of resources to help workers and employers prepare for and respond to the covid-19 "
